Timestamp, Sensor,QuatI,QuatJ,QuatK,QuatSum
82.216,4,0.1443162482019687,-0.6456617791417812,0.7349562127355311,0.1487718146082188
82.216,5,0.0205423074012029,-0.620693044161297,0.7763326925987969,0.1078225808387029
82.248,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.248,1,0.2121652624919634,-0.3680349328205367,0.8962942101642867,-0.1272512414142866
82.248,2,0.0016296601816457,-0.6875793241933542,0.7260925077871041,-0.0046569609121042
82.251,3,-0.0710736975057917,-0.701444791255792,0.7062665685995417,0.0641191735879582
82.251,4,0.1411015860599253,-0.6453974373775747,0.7354853280025746,0.1503789298099254
82.252,5,0.0166888416879785,-0.6213726817495214,0.7756085215932713,0.1097674549692286
82.289,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.289,1,0.2138323358066599,-0.3675885626308402,0.89578680481834,-0.1293073126308401
82.29,2,0.0002068179313204,-0.6882697445686796,0.7254401547249295,-0.0046149594124295
82.291,3,-0.0749834535694405,-0.7004106996631907,0.7066973207569406,0.0661908628368094
82.291,4,0.1375373917745801,-0.64517745197542,0.7357536238504198,0.1532844620870802
82.291,5,0.012555967726779,-0.622148622116971,0.7746144424294708,0.1128977646017791
82.311,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.312,1,0.2160508151664005,-0.3673842434273496,0.8951552395210994,-0.1305678371773495
82.312,2,0.0006020169726373,-0.6882407564648627,0.7254722017773625,-0.0037925142773626
82.318,3,-0.0770638647671548,-0.6990731421109049,0.7076180639859048,0.0680777367953451
82.318,4,0.1331894160163507,-0.6443984746086493,0.7366225957023991,0.1561996699226008
82.318,5,0.008057269642906,-0.6224358944195939,0.7741082577008438,0.1151739688616561
82.348,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.348,1,0.2189019231551938,-0.3673407526260563,0.8943793268448061,-0.1312567682510562
82.348,2,0.0011499094224123,-0.6883032155775877,0.7254125905775874,-0.0037329030775876
82.352,3,-0.079180669306666,-0.699358891962916,0.7069272513379159,0.0698671822558339
82.352,4,0.1311501504123616,-0.6448508261501383,0.7362204550563882,0.1579445840061117
82.352,5,0.0035318530216633,-0.6233602368220867,0.7729574047908365,0.1180948413029133
82.378,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.378,1,0.22113866468836313,-0.36644678453038704,0.8941567454678868,-0.13152246812413693
82.378,2,0.001157396790291,-0.689150220397209,0.724611646178459,-0.0029319586784589
82.38,3,-0.0815674551400055,-0.7005249746712556,0.7052857168587554,0.0719969979849944
82.38,4,0.1281283163686082,-0.6467740273813919,0.7345425820688918,0.1603548788686082
82.38,5,-0.0012665301725104,-0.6252899676725104,0.7710419207975103,0.1204375713899896
82.411,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.412,1,0.2210876406893339,-0.3661315975919162,0.894451910091916,-0.1304748593106661
82.412,2,0.002058582131251,-0.6909956170874989,0.7228559686499988,-0.0002607538062489
82.418,3,-0.0813543002059245,-0.7014714877059245,0.7041570345809245,0.0740412076065754
82.418,4,0.1269921692803065,-0.6482763854071936,0.7329931822821933,0.1622704895928065
82.418,5,-0.0033106310233183,-0.6272119982108184,0.7693628771170682,0.1211400525704316
82.448,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.448,1,0.22033973559069073,-0.36669639722180947,0.8946504987843092,-0.12878135815930933
82.448,2,0.0031826444830945,-0.6928012422356554,0.7211215547356553,-0.0001132539544054
82.452,3,-0.0803468091678212,-0.7033936841678212,0.7023560865115712,0.0740111009884287
82.452,4,0.127330550951486,-0.649769058423514,0.7317392732672638,0.1616933439202361
82.452,5,-0.0043344086264506,-0.6303109711264506,0.7670297211264505,0.1198110991860494
82.479,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.479,1,0.21861649655562024,-0.36768721438187985,0.8949088940693798,-0.12708662844437982
82.479,2,0.0030948992529912,-0.6942317609032587,0.7197444562157587,0.0007755633154912
82.481,3,-0.0810616944478628,-0.7049020264791128,0.7007516358541127,0.0740896727396371
82.481,4,0.1269878082797294,-0.6519428557827706,0.7298847503140204,0.1615947418734795
82.482,5,-0.0053154803496341,-0.6328179217558842,0.765081105349634,0.1190131329316158
82.522,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.522,1,0.2175236592968605,-0.3690241922656395,0.8947810282031394,-0.1259822000781394
82.522,2,0.0020050134536079,-0.6954437170151421,0.718576041233892,0.0015777673598579
82.522,3,-0.0815570423532212,-0.7061297962594713,0.699476964228221,0.0738995006155288
82.523,4,0.1266344697063578,-0.6546765654498922,0.7277356474811421,0.1605089814251079
82.523,5,-0.0058782955155785,-0.6349066158280786,0.7635076900468284,0.1179620365156715
82.548,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.548,1,0.2157858323887137,-0.3708840894862865,0.8945657301112863,-0.1250344801112864
82.549,2,0.0011867122008091002,-0.696994440142941,0.7170750065491908,0.0008815364195591001
82.551,3,-0.0823741601917183,-0.7077403711292185,0.6979137109729683,0.0723499609020316
82.552,4,0.1266631184798672,-0.6566010416763829,0.7263642252701328,0.1588286458236172
82.552,5,-0.0058219057839626,-0.6373526675027126,0.7619254214089625,0.1149666684347874
82.58,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.58,1,0.21377655402840912,-0.37332061394034094,0.8942556725340909,-0.12344268425284081
82.58,2,0.0010112986554118,-0.6987567677508383,0.7153583302508381,0.0006450877179118
82.581,3,-0.0824366990310387,-0.7095118943435388,0.6962062302810386,0.0713718947189612
82.581,4,0.1269882916076165,-0.6587783099548834,0.7246352435486333,0.1574448345763666
82.581,5,-0.0049847092038387,-0.6388348068600888,0.7609661545163386,0.1131183181399112
82.611,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.612,1,0.2126181181785953,-0.3752725068214047,0.8939492646339047,-0.1217324677589046
82.612,2,0.0010748692757585,-0.7017449549429915,0.7124261072867414,0.0013800450570085
82.618,3,-0.0819465167190913,-0.7115241534378414,0.6942512042190913,0.0709465496871586
82.619,4,0.128895204440356,-0.6612048932158939,0.7222400494658938,0.1567272356903561
82.619,5,-0.0035530790454859,-0.641004250920486,0.7593514188892359,0.111742331110764
82.649,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.649,1,0.2121160793644275,-0.3780938815730726,0.8931085300105724,-0.1200372409480725
82.649,2,0.0021930369293446,-0.7038006154144055,0.7103924122894053,0.0015826853668446
82.653,3,-0.0799055224516183,-0.7134504443266183,0.6926374560453682,0.0696916455171317
82.653,4,0.1308545094791287,-0.6627245920833713,0.7207690256771211,0.1554516774478788
82.653,5,-0.0009021475240756,-0.6437244131490757,0.7573718740865756,0.1095714852884243
82.687,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.688,1,0.21305900420219562,-0.38288826142280447,0.8910059372040544,-0.11878914032905441
82.688,2,0.003683146314525,-0.706644002122975,0.7075595294667247,0.000448283033275
82.689,3,-0.0783140401229618,-0.7153379659042118,0.6910459737167117,0.0679261942520381
82.689,4,0.1335017622713866,-0.6641666947598633,0.7193424760098632,0.1536433638338867
82.689,5,0.0010747249473064,-0.6458979313026936,0.7558222477089434,0.1074590022910564
82.715,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.715,1,0.2136553704658308,-0.3875409185966692,0.8889447271904192,-0.1180707037529191
82.715,2,0.0046963437993541,-0.7092318788568959,0.7049594179193958,-0.0005526796381458
82.719,3,-0.0768970010600417,-0.7180102823100418,0.6886523721537916,0.0656200887837082
82.719,4,0.1368423385534779,-0.6674789505090221,0.716368110665272,0.150209037772228
82.72,5,0.0031537205800535,-0.6490069239511964,0.7535601466074462,0.1045331151113036
82.75,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.75,1,0.2126885634402838,-0.3922919053097163,0.8871649521847161,-0.1175116318722162
82.75,2,0.0055684690441867,-0.7119608278308133,0.7021952028308132,-0.0016336793933132
82.751,3,-0.07414775738624262,-0.7227073276987428,0.6843772495737427,0.06183857073875731
82.751,4,0.14012154355796452,-0.6714018939420355,0.7127837298795353,0.14671334043296463
82.751,5,0.0064811984816178,-0.6541022976121322,0.749805422612132,0.0994987766066178
82.78,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.78,1,0.20757513015132623,-0.39740533859867383,0.8860527995361739,-0.11786432297367372
82.78,2,0.005668376140786,-0.7179644363592139,0.6960528152654638,-0.0023272293279639
82.781,3,-0.0731172255952258,-0.7296724013764759,0.6773042373139757,0.0590849228422741
82.781,4,0.14352701260945983,-0.6785555069217902,0.70596029207804,0.14346597745320994
82.781,5,0.008813765278833801,-0.6612301800336663,0.7438717815961661,0.09670439027883382
82.815,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.815,1,0.2024202987105299,-0.4006070450394701,0.88577550207072,-0.11807530675822
82.815,2,0.0056656385787658,-0.7250472520462341,0.688670298921234,-0.0027572129837341
82.818,3,-0.0712624378362822,-0.7425881214300323,0.663669664398782,0.0550193004449677
82.819,4,0.1500268838809613,-0.6954931356502887,0.6890234090877885,0.1379419229434614
82.819,5,0.0123264528562023,-0.6751735471437976,0.7314479612062974,0.0947239137937024
82.856,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.856,1,0.1965609887388046,-0.4045132300111955,0.8852871557924454,-0.1183193823549454
82.856,2,0.0062922478749534,-0.7344914435312966,0.6785832404062965,-0.0027409552500465
82.857,3,-0.0676001598972202,-0.7555884411472202,0.6496314098972202,0.0499535510402797
82.858,4,0.156320823153436,-0.714101540127814,0.6693017354403139,0.1328833231534361
82.858,5,0.023152290602134,-0.6860151898666159,0.7214766156478658,0.0912064898208841
82.878,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.878,1,0.19656882851557714,-0.40560402304692295,0.8847299996094229,-0.11873878867192281
82.879,2,0.0083142811423707,-0.7364366954201294,0.6764391368263792,-0.0046862071388792
82.883,3,-0.0668802677970616,-0.7577372013908117,0.6473246037345616,0.0482930720466883
82.883,4,0.15656476991092952,-0.7160548589953205,0.6672877691515704,0.13221174256717963
82.884,5,0.0225983073233816,-0.6855926106453683,0.7217254231453681,0.0925445963858817
82.915,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.916,1,0.1958501228368215,-0.4044306388819286,0.8855097404444284,-0.1181147209131785
82.916,2,0.0064109055474094,-0.7413918288275906,0.6710182936713405,-0.0056130202338405
82.92,3,-0.07363352491052731,-0.7614997358480274,0.6419318647542774,0.051183369620722605
82.92,4,0.1425806432879219,-0.722348555930828,0.6615575403058278,0.142214432350422
82.92,5,0.0226045224973693,-0.6776518251588807,0.7280668642213806,0.1009736631223693
82.947,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.947,1,0.1977496739376774,-0.3856853846560726,0.8933758143435726,-0.1184124354373226
82.947,2,-0.0046841981465042,-0.7531583192402542,0.6578214051777542,-0.0012662293965042
82.959,3,-0.1096519207559177,-0.7811607098184179,0.6087974285684178,0.0844398761190822
82.959,4,0.10582208029045,-0.7394537986158,0.6394782126782999,0.1818718849779501
82.959,5,-0.0039105947139003,-0.6607709462764003,0.7352948720576502,0.1506914560673497
82.981,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
82.982,1,0.19625789484585232,-0.35049503484164785,0.9067694489041477,-0.12808292546664782
82.982,2,-0.0469783450628414,-0.7895320560003415,0.6092342044378414,0.0571476314996585
82.983,3,-0.1619777282156817,-0.8009547789969318,0.5554103454031816,0.1541233460030682
82.983,4,0.0369755199534266,-0.7731441089528234,0.5763667652028233,0.2620731762034268
82.983,5,-0.0632873323444193,-0.6506286409381693,0.7197814729694192,0.2336487028118307
83.017,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.017,1,0.1740468020656234,-0.2950083737156266,0.9286143307468766,-0.1426646237156266
83.017,2,-0.0729136953177132,-0.8268199453177133,0.5303111562552133,0.1726917734322867
83.021,3,-0.1999923122278607,-0.8193160426966107,0.4272261989466106,0.3258865940221394
83.021,4,-0.0259770214803584,-0.8021611035116083,0.4162968456991082,0.4272700488321417
83.021,5,-0.12685582996392383,-0.6612186229326739,0.6493167674639237,0.35367395519232625
83.046,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.046,1,0.0647681865735029,-0.1912742938952472,0.9717308368639972,-0.1223045673327472
83.047,2,-0.0516944805135109,-0.8357520977010109,0.4341407695760107,0.3322166522989891
83.05,3,-0.1759612905593455,-0.7929046499343455,0.3330047475905953,0.4790069711594045
83.05,4,-0.008139628127681,-0.7804784953151809,0.2652197062526809,0.5660791218723191
83.05,5,-0.1735325216729651,-0.7176609396417151,0.4054661154229649,0.5389308572332849
83.082,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.082,1,-0.08043916430590779,-0.08367402758715789,0.9914499064934078,-0.05962617602465788
83.082,2,-0.0258316056843339,-0.757948304903084,0.3298477189655838,0.5621810896281662
83.085,3,-0.1737779082095094,-0.7223618925845093,0.2272447050845093,0.6295668183529908
83.085,4,-0.0097329316383898,-0.7171914277321398,0.0929238496071397,0.6905844511741102
83.085,5,-0.1808194355172862,-0.7129239277047861,0.1302823261422861,0.6648836894827139
83.116,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.116,1,-0.26471356579610444,0.03222246936014551,0.9636881751711045,0.013911922485145401
83.116,2,-0.062883445464718,-0.6389332501522179,0.2768727032772178,0.7149485857852822
83.118,3,-0.22553367652973672,-0.5747768405922365,0.06787986793598651,0.7836826320640136
83.118,4,0.0795648378643014,0.5885370058330512,0.1454717832294487,-0.7912847715106988
83.119,5,0.1696610783741957,0.6275468205616955,0.1278242731883044,-0.7490400935008046
83.147,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.147,1,-0.4824619825309798,0.1573695604377701,0.8572178419059799,0.08742327137527
83.147,2,-0.14177890653060352,-0.49968906278060343,0.23955722684310332,0.8202572262818967
83.148,3,0.2713370202752846,0.4532217859002844,0.0111336828497154,-0.8490243078497155
83.148,4,0.11568859472206931,0.46725109472206905,0.21945544824668084,-0.848605838871681
83.148,5,0.134144593304759,0.4407241831485089,0.347178648882741,-0.8168441762264911
83.182,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.183,1,-0.5731546426612087,0.2168844198387912,0.7822610879737089,0.111903951088791
83.183,2,0.2651734077027115,0.3651489936402114,-0.1998657905152114,-0.8697142876097886
83.183,3,0.3060820961260901,0.3656524086260899,0.05188909528016,-0.8774506187176601
83.184,4,0.1427086013268088,0.3743370192955586,0.2154456955481913,-0.8905555588294414
83.184,5,0.1508530916796495,0.3378037752733993,0.3819838223828506,-0.8468886075391007
83.215,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.215,1,-0.6114401390331383,0.2535500953418617,0.7417501976268884,0.1079812476856114
83.215,2,0.34340922524019285,0.31978861977144274,-0.18880717445894282,-0.8626454622598073
83.218,3,0.3587461449219577,0.3168760277344575,0.0669740699217923,-0.8754457496092924
83.219,4,0.2068292022507912,0.352520120219541,0.2134588836867088,-0.887348043842959
83.219,5,0.2051130183525188,0.3148542292900186,0.3927263371162313,-0.8393816105537314
83.251,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.251,1,-0.6421149206650533,0.2801262902724467,0.7078497839463034,0.0903679894911965
83.251,2,-0.4166198856516513,-0.2933899051829012,0.1837707645579012,0.8405822627858488
83.252,3,0.396966820930011,0.2999819576487608,0.074712866569989,-0.8642026126637392
83.252,4,0.2567978446826267,0.3584824149951264,0.2319106514111234,-0.8670424873486235
83.252,5,0.2633957675641547,0.3148484042829045,0.4104933925920954,-0.8142409511858455
83.282,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.282,1,-0.6659060465103033,0.2840451253646967,0.6858035074478033,0.0745724691146965
83.282,2,-0.4581118844228256,-0.2840396187978255,0.1711245797353255,0.8247250296396745
83.284,3,0.4288384076066818,0.2894341107316817,0.0847113970808182,-0.8515571002058183
83.284,4,0.2894493884315676,0.3543907946815675,0.2377722912559323,-0.8567908459434325
83.284,5,0.2910844839934358,0.3072588003996856,0.4175336800690643,-0.8040693246003144
83.316,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.317,1,-0.6822096314100042,0.2789109740587457,0.6734205689100043,0.0574754271837456
83.317,2,-0.48437788242408963,-0.2835722183615896,0.16247846836158952,0.8115205550759105
83.317,3,0.4558003162014662,0.284779808388966,0.0908305431735338,-0.8383891369235339
83.317,4,0.3240754552093902,0.3573396153656399,0.2328093104156099,-0.84444261119686
83.317,5,0.3161377663098833,0.303076242872383,0.4164672141588668,-0.7967162375963669
83.352,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.352,1,-0.6914741248457918,0.2708671837479582,0.6684028357832918,0.041619136872958
83.352,2,-0.5001503190950248,-0.2870765886262747,0.1579872331575248,0.8015464582487253
83.352,3,0.4672304149857808,0.2855287548295305,0.0894712451704693,-0.8319639209517193
83.352,4,0.343338662642686,0.3621985259239357,0.2286217865760641,-0.8358605561073142
83.352,5,0.3496395806023309,0.3116146782585807,0.4099429389289191,-0.7826846381476692
83.382,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.382,1,-0.6922336109294545,0.26675076407054543,0.6695285328044546,0.03725857657054529
83.383,2,-0.5065490681217172,-0.291461177496717,0.1594421345279671,0.7956359904720329
83.383,3,0.47176600934968593,0.29006434919343566,0.08804844377531411,-0.8279776429940643
83.384,4,0.3477872540624661,0.3653043439062159,0.2251497576562839,-0.8336092303125341
83.384,5,0.3562881463271992,0.317408751795949,0.4070785528915508,-0.7788436896103009
83.415,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.415,1,-0.6893594829014842,0.2638875874110158,0.6736124125889842,0.0373250874110156
83.415,2,-0.5078485017031908,-0.2953240876406908,0.1613519196719408,0.7929937834530592
83.419,3,0.47134497144620024,0.2961130378524501,0.08389184496004981,-0.8265065910538
83.419,4,0.3461069351448482,0.3683847671760981,0.2246328109489018,-0.8330922836051519
83.419,5,0.354635026991897,0.3212487965231467,0.4054968089456031,-0.7788488597268532
83.447,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.447,1,-0.6857647460288162,0.2615008789711838,0.6779522460288163,0.0415301758461836
83.448,2,-0.5039230832512864,-0.30061497778253626,0.16139378637628632,0.7935012331549638
83.451,3,0.4680454438033323,0.3000156586470821,0.0836513335404177,-0.8269985015091679
83.451,4,0.3446284720897806,0.3710566947460304,0.2256229927539694,-0.8322514107227195
83.451,5,0.3511669817460915,0.3266918840898414,0.4066455182539085,-0.7775561627851587
83.482,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.482,1,-0.6830062733003128,0.2612075938871872,0.6806259022065628,0.044960035293437
83.482,2,-0.5021720016325896,-0.30350256803883935,0.16183997038258932,0.7934212600861607
83.492,3,0.4664776315941118,0.3036358347191116,0.0813128957496382,-0.8267962941871383
83.492,4,0.34420108855492054,0.37404727996117026,0.22873592316382954,-0.8302373880075797
83.492,5,0.34860982311066346,0.33042134654816324,0.40712748157683665,-0.7768784581393368
83.517,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.517,1,-0.6819603543756391,0.2601783174993611,0.6819603543756391,0.0465552706243608
83.517,2,-0.5011153814650334,-0.30580288146503326,0.16218715880878332,0.7931351068162168
83.518,3,0.4662137142891446,0.3067288510078944,0.0796847232108554,-0.8259615786796055
83.518,4,0.3427249493836831,0.376599461102433,0.2307003435850669,-0.829150050616317
83.518,5,0.3481790292832486,0.3344461191269984,0.4079244863417514,-0.7749288808730015
83.549,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.549,1,-0.6798899869255599,0.2580982943244401,0.6846507291130599,0.0488697786994399
83.549,2,-0.5015619194562181,-0.3083246147687179,0.1623895561749679,0.7918340766375321
83.552,3,0.4661492392497008,0.3084954306559506,0.0788947060627992,-0.8254157021565494
83.552,4,0.3419998907882283,0.377522351725728,0.2316085076492718,-0.8287764763992719
83.552,5,0.3487968421970493,0.3366508461032991,0.4089546226467008,-0.7731513999904509
83.589,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.589,1,-0.6789036860378498,0.2567652592746504,0.6860447993190998,0.0500391850559001
83.589,2,-0.5011300848021321,-0.310212116052132,0.161591510583382,0.7915334894166179
83.59,3,0.4659634384174489,0.3109341415424488,0.0793246475200511,-0.8245639053325512
83.59,4,0.339437695376025,0.3779508789697748,0.234231738217725,-0.8288972655614751
83.59,5,0.34781180345481155,0.33767996751731133,0.40939034498268856,-0.7729157356076887
83.618,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.618,1,-0.6778486698624225,0.2553788692000774,0.6875532597061726,0.0507279902938272
83.618,2,-0.4994779194808437,-0.3124051655745936,0.1600614155745937,0.7920259867691564
83.619,3,0.4661642984821184,0.3130881266071182,0.0793679280803816,-0.8236306233928817
83.619,4,0.33509104079715984,0.38007395095340957,0.23741872482784032,-0.8287883537340904
83.62,5,0.3479920001116411,0.3407288165178909,0.409698429575859,-0.771331730357109
83.648,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.648,1,-0.6757375811167714,0.2540109540394786,0.6900808428355214,0.0514352704457284
83.648,2,-0.4985606658021066,-0.3146617400208564,0.1603038298646065,0.7916615021666435
83.651,3,0.4675120487361349,0.3147410526423847,0.0775929317326151,-0.8224049434513652
83.652,4,0.33291519962107363,0.38082779727732347,0.23764144100392642,-0.8292552105351766
83.652,5,0.3503404790776751,0.3437486822026749,0.407288915453575,-0.7702039545160752
83.681,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.681,1,-0.6738030050935406,0.2524665261564593,0.6925407980622907,0.0513556863127091
83.681,2,-0.4973122875696306,-0.3172585766321305,0.1622292797571305,0.7910177905553695
83.686,3,0.46981767877372815,0.31759599908622793,0.07376142278877192,-0.8203434540387721
83.686,4,0.3311859420653426,0.3823334030028423,0.2369292923096575,-0.8294585891846576
83.686,5,0.35087145251278906,0.34604967516903884,0.40553723889346105,-0.7698560865497112
83.717,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.717,1,-0.6716686803096232,0.2505725306278768,0.6953503209346232,0.0506213587528766
83.717,2,-0.49467631835065506,-0.32023784178815495,0.16288920897565504,0.791334423836845
83.718,3,0.471516520688396,0.3194779464696458,0.0709029129053541,-0.8188887527491042
83.718,4,0.33191287659353075,0.3846472515935306,0.23577511168771934,-0.8284264788752195
83.718,5,0.35032133647247693,0.34684233256622665,0.40370698384002324,-0.7707113783712733
83.754,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.755,1,-0.6688308941219879,0.24803922306551213,0.698982261309488,0.050651527753011905
83.755,2,-0.4922236970045099,-0.3237056305982598,0.1628169587232598,0.7914677092454903
83.755,3,0.471779537915399,0.3207785613528988,0.069114016772101,-0.8183815948971012
83.755,4,0.3307641489352263,0.3860009653414761,0.2352148549710237,-0.8284155385647738
83.755,5,0.35019949550541685,0.34775808925541657,0.40279122715083326,-0.7708332193383335
83.782,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.782,1,-0.6668060866160914,0.2465850266651585,0.7014130202098414,0.0508452805714084
83.783,2,-0.49113591387001443,-0.3251813240262644,0.16380437090126432,0.7913347892549857
83.784,3,0.4732233144762231,0.3227106191637228,0.0650457284925269,-0.817120923805027
83.785,4,0.3302075198423939,0.38721435577989366,0.23375732390760623,-0.8284838864076064
83.785,5,0.3507321864458133,0.3488400966020631,0.4017092198041867,-0.7706667393354368
83.816,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.817,1,-0.6655594066715234,0.2455734058284767,0.7029129222965234,0.0513595386409765
83.817,2,-0.489381602359684,-0.3262346297034339,0.1646745711096839,0.791807362484066
83.819,3,0.4731226620950177,0.3235865292825174,0.0639867129049823,-0.8169164004049825
83.819,4,0.3281799770479354,0.3878113247041852,0.2329772495145646,-0.8292296909208148
83.819,5,0.3489692092668818,0.3495795608293816,0.4010918258893682,-0.7714531540143683
83.853,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.853,1,-0.66327711622534,0.24468186814966003,0.7053303388815901,0.05199387986840981
83.853,2,-0.4857930612161051,-0.328383393247355,0.1660909127786051,0.792832427065145
83.854,3,0.4731440709599399,0.32531692252243954,0.06311081185256032,-0.8162846399775604
83.854,4,0.3264759999363577,0.3886097889988575,0.2329722422511423,-0.8295298594386424
83.854,5,0.34760496391505635,0.35041258110255613,0.40068605170994376,-0.7719018720224439
83.886,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.886,1,-0.6615405823502498,0.2439159606185001,0.7071948792252499,0.0523876403059999
83.886,2,-0.48406769272051475,-0.32958771225176464,0.16662384506426473,0.7932760572794854
83.886,3,0.47385905519017946,0.32627604737767923,0.062029616684820606,-0.8155696557473208
83.886,4,0.3256756516210951,0.38890807349609485,0.23291809837890504,-0.8297198561914052
83.887,5,0.3472860889631299,0.3506430225568797,0.4000283641618701,-0.7722817821306203
83.915,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.915,1,-0.6604035013192091,0.2429778463370409,0.7086212747567091,0.0518157369620407
83.916,2,-0.4815421675618367,-0.3312125777180866,0.1676993941243366,0.7939094925944135
83.92,3,0.4767093700640697,0.3266849560015695,0.0602168994671803,-0.8138790088421805
83.92,4,0.32632284397889894,0.38912801976014866,0.23220987086485123,-0.8295609450836013
83.92,5,0.3472092970842836,0.3495286330217833,0.3998610154157165,-0.7729078904157166
83.961,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
83.961,1,-0.6597684825159031,0.2426973377965968,0.7093290293909033,0.0515352284215966
83.961,2,-0.48061160591368957,-0.33174685981993945,0.16866092231993954,0.7940465972113105
83.961,3,0.4791859399716798,0.3260487329404297,0.0584727514345702,-0.8128062475283203
83.961,4,0.3277979961880475,0.3886500469692973,0.2303074725619525,-0.8297337420932026
83.961,5,0.34710395916235787,0.34850776775610764,0.39886772052514224,-0.7739287556813924
83.984,0,-4.3296372853596765e-17,-0.7071067811865476,0.7071067811865475,-4.329637285359678e-17
